DJI,AAPL,ABT,AIG,AMGN,AXP,BA,BAC,C,CAT,CCL,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,SPY,UNH,UNP,VZ,WMT,XOM
2.09416091343419e-05,0.000890421997083,0.0003464396733225,0.0002256408066167,0.001329273237346,0.000345522117239,0.0005614209841555,0.0001314444659649,0.000188899726649,0.0002191609820211,0.0004646577432781,0.0003886207897068,0.000181953695536,0.0001742957016346,0.000214733781081,0.0001879020734558,0.0004852984329031,0.0001104871432439,0.0002559630161613,0.0001384549146451,0.0003212140959429,7.1223391318666e-05,0.0001891321965169,0.000131572318607,0.0013346936239877,0.0002448070892305,3.65272747155993e-05,0.0001370917494324,0.000171112389492,0.0004284719871152,0.0002574115189079,0.0001102217142816
2.61850177443882e-05,0.0004051562975861,0.0003372623461147,0.0001060366132476,0.0006125436656027,0.0001605014777205,0.0003895037865146,0.0002724443233648,0.0001950375342616,0.0001972883229485,0.0008129136948757,0.0001823518743574,0.0001257565911929,0.0001861691478379,0.0002116025542032,0.0002745104603708,0.0005061896526546,8.12755095012681e-05,0.00022668451495,0.0003998701859477,0.0001714927706496,7.18447213712405e-05,0.0001284668749104,0.0002211117765891,0.0003543123130205,0.0001389270799836,3.5012060306003e-05,0.0001263748654484,0.0001317043407812,0.0002900739890069,0.0001962096709794,0.0001099512891947
2.82673906870891e-05,0.0005780146931811,0.000294856680492,0.0001303308075785,0.0006501389020308,0.0002415999710841,0.0002848505789829,0.0001809535495626,0.0003032595964969,0.0002531461737883,0.0007948725213524,0.000191166009712,0.0001787323099725,0.000429899224908,0.0001911774332042,0.0002710374076876,0.0007445800646936,0.0002188749107457,0.0001718288660328,0.0002095066225832,0.0002051969083808,0.0001158217485056,0.0001634696192559,0.000294749145153,0.0003349392413217,8.4165028589405e-05,4.44744719699255e-05,0.0001092009305336,0.0001341068656549,0.0005101099933061,0.0003473022015821,7.33637951266939e-05
3.02766015649436e-05,0.0003240032674,0.0003176345762839,0.0001234409288286,0.0003983628267835,0.0002479140787392,0.0002726017232,0.0003160231663926,0.0002624581993136,0.0004882605451106,0.0005357497436236,0.0002012226139872,0.0002722906761932,0.0004418420559816,0.0001744900172771,0.0003043489629521,0.0004079816352177,0.0001322852520446,0.0004021664778727,0.0001793264782929,0.0002243134051364,4.48958506048906e-05,0.0001062187418904,0.0002217015066367,0.0003308735591565,0.0001178610373242,6.39311950357812e-05,0.0001355428184138,0.0001844572514251,0.0003688206610074,0.0001679645278682,8.40570152814836e-05
3.88783889069779e-05,0.0003340435725448,0.0002505824175637,0.0001378064599262,0.0006817871675644,0.0001962836194595,0.0001242031134577,0.000405551761074,0.0003082036107367,0.0009060783128484,0.0009089457258531,0.0002005782740842,0.0003029539423025,0.0002783340455822,0.0001942335027705,9.61812110644451e-05,0.00034522798174,0.0001008857616419,0.0003636925805177,0.0003059418554118,0.0002102362044255,0.0001327734390125,0.0001583274656409,0.0001057174246075,0.0005631155412114,0.0001592657858127,4.97283454279781e-05,5.21394344858531e-05,0.0001460861977599,0.0003036913808736,0.0002357530264708,6.76733821087688e-05
5.63003677588425e-05,0.0004368609911423,0.0002886962352277,0.0001639760473267,0.0006090604334809,0.0002587336582763,0.000440359940383,0.0003962206448638,0.0002327719463021,0.0006125218524756,0.000553644910363,0.0003474257929573,0.0004272688269517,0.0003462312113983,0.0003841637335967,0.0002020930269911,0.0003726053538703,0.0002091285018391,0.0013865942005505,0.0005584975884234,0.0002773354703406,0.0001491255348334,0.0001283117700197,0.0001123001444834,0.0002687341188515,0.0001329879224945,4.80424474877744e-05,0.0002868388813281,0.000147159884002,0.0002078141644424,0.0003440282134507,9.70452251245028e-05
5.25897626926922e-05,0.0006909598465108,0.0006006262714732,9.12598774050933e-05,0.0006077996740161,0.0004065397798918,0.0004209870919635,0.0003759806670193,0.0003282289031085,0.0004058368896306,0.0004135698662067,0.0002864557246936,0.0003637351011721,0.0004736494621262,0.0003016379590745,0.0002021793160797,0.000296546501938,0.000119737471234,0.000698732159584,0.0002256085239846,0.0003368922328121,0.000181363977317,0.0001490457556621,0.0001330772323469,0.0004293860002193,0.0001394182209506,5.75507132738404e-05,0.0001366542759596,0.000244995038798,0.0001909231209658,0.0002943430082585,0.0001024561897263
3.67444948885177e-05,0.0006545712921131,0.0003137620511711,0.0002206012086894,0.0017403312812439,0.0002223912863158,0.000376848428412,0.0003264921265717,0.0004101463978194,0.0003792787811738,0.0004788815189049,0.000280069815675,0.0002452153996557,0.0001540491702866,0.0003292567159523,0.0001692495903148,0.0003985810675417,0.0002541516628525,0.0006801849377585,0.0007364053490977,0.0003434671188067,0.0001969698578118,0.0003083711938037,0.0001011171052179,0.0002795243410129,0.0002129028359299,4.6250416336854e-05,0.0002895907797267,0.0001268774127664,0.0002256847499097,0.0002472575657008,7.96287662296903e-05
9.66425564598365e-05,0.0014703518575164,0.00021309375408,0.0002814559998175,0.0017893436836672,0.0007031982704446,0.0005957049907183,0.0003817860064168,0.0010014709853509,0.000525213832894,0.000597522235097,0.0002903165482279,0.0002161719277655,0.0005090724788277,0.0001835880630271,0.0003973321285841,0.000541682255845,0.0001018524524032,0.0008102463734433,0.0002394747017104,0.0003774631042326,0.0003053035925226,0.0001984433165676,0.0001120817420672,0.0007922677389638,0.000236131257564,0.0001026980619664,0.0001068480091304,9.61331425206913e-05,0.000307665370563,0.0002645076682976,7.29694159684308e-05
4.72879906024746e-05,0.0010553851782194,0.0002850403216245,0.0002296068955748,0.001144013866848,0.0002502737097657,0.0003704821983996,0.0001046142047701,0.0003105179751158,0.0001831811948419,0.0006778207397147,0.0002890355725398,0.0002469633547315,0.0002950415410764,0.000233927331545,0.0001621950584195,0.000712563961765,0.0001912097191437,0.0004265952431937,0.0003434874185106,0.0004728521027124,0.0001286364487193,0.0002819886523897,0.0005457092534586,0.0010921654534165,0.0003115503481204,6.12294425863345e-05,0.0001987399653639,0.0001721953255662,0.0001617464921221,0.0004047935223136,7.10721284324892e-05
